Date,Location ISO Code,Location,New Cases,New Deaths
26/05/20,ID-SN,Sulawesi Selatan,34,2
26/05/20,ID-ST,Sulawesi Tengah,0,0
26/05/20,ID-SG,Sulawesi Tenggara,0,0
26/05/20,ID-SA,Sulawesi Utara,26,5
26/05/20,ID-SB,Sumatera Barat,32,0
26/05/20,ID-SS,Sumatera Selatan,58,0
26/05/20,ID-SU,Sumatera Utara,0,0
27/05/20,ID-AC,Aceh,0,0
27/05/20,ID-BA,Bali,8,0
27/05/20,ID-BT,Banten,10,0
27/05/20,ID-BE,Bengkulu,0,0
27/05/20,ID-JK,DKI Jakarta,108,8
27/05/20,ID-YO,Daerah Istimewa Yogyakarta,2,0
27/05/20,ID-GO,Gorontalo,2,0
27/05/20,IDN,Indonesia,686,55
27/05/20,ID-JA,Jambi,0,0
27/05/20,ID-JB,Jawa Barat,23,5
27/05/20,ID-JT,Jawa Tengah,11,0
27/05/20,ID-JI,Jawa Timur,179,19
27/05/20,ID-KB,Kalimantan Barat,7,0
27/05/20,ID-KS,Kalimantan Selatan,73,0
27/05/20,ID-KT,Kalimantan Tengah,8,0
27/05/20,ID-KI,Kalimantan Timur,3,0
27/05/20,ID-KU,Kalimantan Utara,1,0
27/05/20,ID-BB,Kepulauan Bangka Belitung,3,0
27/05/20,ID-KR,Kepulauan Riau,8,0
27/05/20,ID-LA,Lampung,2,0
27/05/20,ID-MA,Maluku,10,1
27/05/20,ID-MU,Maluku Utara,1,0
27/05/20,ID-NB,Nusa Tenggara Barat,49,1
27/05/20,ID-NT,Nusa Tenggara Timur,0,0
27/05/20,ID-PA,Papua,14,0
27/05/20,ID-PB,Papua Barat,0,0
27/05/20,ID-RI,Riau,0,0
27/05/20,ID-SR,Sulawesi Barat,1,0
27/05/20,ID-SN,Sulawesi Selatan,29,0
27/05/20,ID-ST,Sulawesi Tengah,0,0
27/05/20,ID-SG,Sulawesi Tenggara,11,0
27/05/20,ID-SA,Sulawesi Utara,16,2
27/05/20,ID-SB,Sumatera Barat,27,1
27/05/20,ID-SS,Sumatera Selatan,48,1
27/05/20,ID-SU,Sumatera Utara,17,1
28/05/20,ID-AC,Aceh,1,0
28/05/20,ID-BA,Bali,5,0
28/05/20,ID-BT,Banten,14,0
28/05/20,ID-BE,Bengkulu,2,0
28/05/20,ID-JK,DKI Jakarta,101,0
28/05/20,ID-YO,Daerah Istimewa Yogyakarta,0,0
28/05/20,ID-GO,Gorontalo,5,1
28/05/20,IDN,Indonesia,687,23
28/05/20,ID-JA,Jambi,0,0
28/05/20,ID-JB,Jawa Barat,25,0
28/05/20,ID-JT,Jawa Tengah,10,0
28/05/20,ID-JI,Jawa Timur,125,14
28/05/20,ID-KB,Kalimantan Barat,1,0
28/05/20,ID-KS,Kalimantan Selatan,114,1
28/05/20,ID-KT,Kalimantan Tengah,6,0
28/05/20,ID-KI,Kalimantan Timur,1,0
28/05/20,ID-KU,Kalimantan Utara,0,0
28/05/20,ID-BB,Kepulauan Bangka Belitung,0,0
28/05/20,ID-KR,Kepulauan Riau,13,1
28/05/20,ID-LA,Lampung,0,0
28/05/20,ID-MA,Maluku,18,0
28/05/20,ID-MU,Maluku Utara,9,1
28/05/20,ID-NB,Nusa Tenggara Barat,25,1
28/05/20,ID-NT,Nusa Tenggara Timur,0,0
28/05/20,ID-PA,Papua,4,0
28/05/20,ID-PB,Papua Barat,20,0
28/05/20,ID-RI,Riau,0,0
28/05/20,ID-SR,Sulawesi Barat,0,0
28/05/20,ID-SN,Sulawesi Selatan,46,0
28/05/20,ID-ST,Sulawesi Tengah,6,0
28/05/20,ID-SG,Sulawesi Tenggara,14,0
28/05/20,ID-SA,Sulawesi Utara,16,0
28/05/20,ID-SB,Sumatera Barat,4,0
28/05/20,ID-SS,Sumatera Selatan,27,0
28/05/20,ID-SU,Sumatera Utara,30,1
29/05/20,ID-AC,Aceh,0,0
29/05/20,ID-BA,Bali,23,0
29/05/20,ID-BT,Banten,13,3
29/05/20,ID-BE,Bengkulu,1,0
29/05/20,ID-JK,DKI Jakarta,124,0
29/05/20,ID-YO,Daerah Istimewa Yogyakarta,2,0
29/05/20,ID-GO,Gorontalo,3,0
29/05/20,IDN,Indonesia,678,24
29/05/20,ID-JA,Jambi,0,0
29/05/20,ID-JB,Jawa Barat,40,0
29/05/20,ID-JT,Jawa Tengah,14,0
29/05/20,ID-JI,Jawa Timur,169,11
29/05/20,ID-KB,Kalimantan Barat,0,0
29/05/20,ID-KS,Kalimantan Selatan,73,5
29/05/20,ID-KT,Kalimantan Tengah,29,0
29/05/20,ID-KI,Kalimantan Timur,4,0
29/05/20,ID-KU,Kalimantan Utara,0,0
29/05/20,ID-BB,Kepulauan Bangka Belitung,0,0
29/05/20,ID-KR,Kepulauan Riau,3,0
29/05/20,ID-LA,Lampung,13,0
29/05/20,ID-MA,Maluku,27,0
29/05/20,ID-MU,Maluku Utara,11,0
29/05/20,ID-NB,Nusa Tenggara Barat,28,0
29/05/20,ID-NT,Nusa Tenggara Timur,5,0
29/05/20,ID-PA,Papua,56,0
29/05/20,ID-PB,Papua Barat,6,0
29/05/20,ID-RI,Riau,6,0
29/05/20,ID-SR,Sulawesi Barat,0,0
29/05/20,ID-SN,Sulawesi Selatan,41,3
29/05/20,ID-ST,Sulawesi Tengah,0,0
29/05/20,ID-SG,Sulawesi Tenggara,1,0
29/05/20,ID-SA,Sulawesi Utara,9,1
29/05/20,ID-SB,Sumatera Barat,0,0
29/05/20,ID-SS,Sumatera Selatan,12,1
29/05/20,ID-SU,Sumatera Utara,38,0
30/05/20,ID-AC,Aceh,0,0
30/05/20,ID-BA,Bali,12,0
30/05/20,ID-BT,Banten,14,0
30/05/20,ID-BE,Bengkulu,14,0
30/05/20,ID-JK,DKI Jakarta,103,7
30/05/20,ID-YO,Daerah Istimewa Yogyakarta,3,0
30/05/20,ID-GO,Gorontalo,1,2
30/05/20,IDN,Indonesia,557,53
30/05/20,ID-JA,Jambi,0,0
30/05/20,ID-JB,Jawa Barat,21,2
30/05/20,ID-JT,Jawa Tengah,16,0
30/05/20,ID-JI,Jawa Timur,197,27
30/05/20,ID-KB,Kalimantan Barat,0,0
30/05/20,ID-KS,Kalimantan Selatan,3,0
30/05/20,ID-KT,Kalimantan Tengah,31,2
30/05/20,ID-KI,Kalimantan Timur,6,0
30/05/20,ID-KU,Kalimantan Utara,0,0
30/05/20,ID-BB,Kepulauan Bangka Belitung,3,0
30/05/20,ID-KR,Kepulauan Riau,18,0
30/05/20,ID-LA,Lampung,1,0
30/05/20,ID-MA,Maluku,0,0
30/05/20,ID-MU,Maluku Utara,7,0
30/05/20,ID-NB,Nusa Tenggara Barat,4,0
30/05/20,ID-NT,Nusa Tenggara Timur,1,0
30/05/20,ID-PA,Papua,18,0
30/05/20,ID-PB,Papua Barat,4,0
30/05/20,ID-RI,Riau,0,0
30/05/20,ID-SR,Sulawesi Barat,0,0
30/05/20,ID-SN,Sulawesi Selatan,41,1
30/05/20,ID-ST,Sulawesi Tengah,0,0
30/05/20,ID-SG,Sulawesi Tenggara,0,0
30/05/20,ID-SA,Sulawesi Utara,16,0
30/05/20,ID-SB,Sumatera Barat,11,0
30/05/20,ID-SS,Sumatera Selatan,11,4
30/05/20,ID-SU,Sumatera Utara,6,4
31/05/20,ID-AC,Aceh,0,0
31/05/20,ID-BA,Bali,10,0
31/05/20,ID-BT,Banten,3,0
31/05/20,ID-BE,Bengkulu,5,0
31/05/20,ID-JK,DKI Jakarta,113,1
31/05/20,ID-YO,Daerah Istimewa Yogyakarta,3,0
31/05/20,ID-GO,Gorontalo,25,1
31/05/20,IDN,Indonesia,700,40
31/05/20,ID-JA,Jambi,0,0
31/05/20,ID-JB,Jawa Barat,37,0
31/05/20,ID-JT,Jawa Tengah,37,0
31/05/20,ID-JI,Jawa Timur,234,24
31/05/20,ID-KB,Kalimantan Barat,5,0
31/05/20,ID-KS,Kalimantan Selatan,26,6
31/05/20,ID-KT,Kalimantan Tengah,12,0
31/05/20,ID-KI,Kalimantan Timur,4,0
31/05/20,ID-KU,Kalimantan Utara,0,0
31/05/20,ID-BB,Kepulauan Bangka Belitung,1,0
31/05/20,ID-KR,Kepulauan Riau,0,1
31/05/20,ID-LA,Lampung,1,0
31/05/20,ID-MA,Maluku,8,0
31/05/20,ID-MU,Maluku Utara,7,4
31/05/20,ID-NB,Nusa Tenggara Barat,42,0
31/05/20,ID-NT,Nusa Tenggara Timur,1,0
31/05/20,ID-PA,Papua,17,0
31/05/20,ID-PB,Papua Barat,6,0
31/05/20,ID-RI,Riau,0,0
31/05/20,ID-SR,Sulawesi Barat,4,0
31/05/20,ID-SN,Sulawesi Selatan,32,2
31/05/20,ID-ST,Sulawesi Tengah,2,0
31/05/20,ID-SG,Sulawesi Tenggara,3,0
31/05/20,ID-SA,Sulawesi Utara,17,2
31/05/20,ID-SB,Sumatera Barat,15,0
31/05/20,ID-SS,Sumatera Selatan,19,0
31/05/20,ID-SU,Sumatera Utara,3,0
01/06/20,ID-AC,Aceh,0,0
01/06/20,ID-BA,Bali,17,1
01/06/20,ID-BT,Banten,7,0
01/06/20,ID-BE,Bengkulu,0,0
01/06/20,ID-JK,DKI Jakarta,153,2
01/06/20,ID-YO,Daerah Istimewa Yogyakarta,1,0
01/06/20,ID-GO,Gorontalo,0,0
01/06/20,IDN,Indonesia,467,28
01/06/20,ID-JA,Jambi,0,0
01/06/20,ID-JB,Jawa Barat,41,0
01/06/20,ID-JT,Jawa Tengah,14,0
01/06/20,ID-JI,Jawa Timur,72,16
01/06/20,ID-KB,Kalimantan Barat,7,0
01/06/20,ID-KS,Kalimantan Selatan,29,1
01/06/20,ID-KT,Kalimantan Tengah,9,0
01/06/20,ID-KI,Kalimantan Timur,2,0
01/06/20,ID-KU,Kalimantan Utara,0,0
01/06/20,ID-BB,Kepulauan Bangka Belitung,0,0
01/06/20,ID-KR,Kepulauan Riau,0,0
01/06/20,ID-LA,Lampung,2,0
01/06/20,ID-MA,Maluku,0,0
01/06/20,ID-MU,Maluku Utara,7,3
01/06/20,ID-NB,Nusa Tenggara Barat,16,0
01/06/20,ID-NT,Nusa Tenggara Timur,5,0
01/06/20,ID-PA,Papua,42,0
01/06/20,ID-PB,Papua Barat,0,0
01/06/20,ID-RI,Riau,0,0
01/06/20,ID-SR,Sulawesi Barat,0,0
01/06/20,ID-SN,Sulawesi Selatan,45,1
01/06/20,ID-ST,Sulawesi Tengah,0,0
01/06/20,ID-SG,Sulawesi Tenggara,0,0
01/06/20,ID-SA,Sulawesi Utara,0,1
01/06/20,ID-SB,Sumatera Barat,0,0
01/06/20,ID-SS,Sumatera Selatan,12,0
01/06/20,ID-SU,Sumatera Utara,8,0
02/06/20,ID-AC,Aceh,0,0
02/06/20,ID-BA,Bali,5,0
02/06/20,ID-BT,Banten,14,0
02/06/20,ID-BE,Bengkulu,1,0
02/06/20,ID-JK,DKI Jakarta,60,0
02/06/20,ID-YO,Daerah Istimewa Yogyakarta,0,0
02/06/20,ID-GO,Gorontalo,14,0
02/06/20,IDN,Indonesia,609,22
02/06/20,ID-JA,Jambi,0,0
02/06/20,ID-JB,Jawa Barat,18,7
02/06/20,ID-JT,Jawa Tengah,15,0
02/06/20,ID-JI,Jawa Timur,218,6
02/06/20,ID-KB,Kalimantan Barat,0,0
02/06/20,ID-KS,Kalimantan Selatan,21,3
02/06/20,ID-KT,Kalimantan Tengah,9,1
02/06/20,ID-KI,Kalimantan Timur,1,0
02/06/20,ID-KU,Kalimantan Utara,0,0
02/06/20,ID-BB,Kepulauan Bangka Belitung,4,0
02/06/20,ID-KR,Kepulauan Riau,12,0
02/06/20,ID-LA,Lampung,0,0
02/06/20,ID-MA,Maluku,0,0
02/06/20,ID-MU,Maluku Utara,14,1
02/06/20,ID-NB,Nusa Tenggara Barat,18,2
02/06/20,ID-NT,Nusa Tenggara Timur,0,0
02/06/20,ID-PA,Papua,99,1
02/06/20,ID-PB,Papua Barat,4,0
02/06/20,ID-RI,Riau,0,0
02/06/20,ID-SR,Sulawesi Barat,0,0
02/06/20,ID-SN,Sulawesi Selatan,43,0
02/06/20,ID-ST,Sulawesi Tengah,0,0
02/06/20,ID-SG,Sulawesi Tenggara,0,0
02/06/20,ID-SA,Sulawesi Utara,15,1
02/06/20,ID-SB,Sumatera Barat,7,0
02/06/20,ID-SS,Sumatera Selatan,26,0
02/06/20,ID-SU,Sumatera Utara,1,0
03/06/20,ID-AC,Aceh,0,0
03/06/20,ID-BA,Bali,3,0
03/06/20,ID-BT,Banten,71,0
03/06/20,ID-BE,Bengkulu,0,0
03/06/20,ID-JK,DKI Jakarta,91,5
03/06/20,ID-YO,Daerah Istimewa Yogyakarta,0,0
03/06/20,ID-GO,Gorontalo,10,0
03/06/20,IDN,Indonesia,684,35
03/06/20,ID-JA,Jambi,0,0
03/06/20,ID-JB,Jawa Barat,4,3
03/06/20,ID-JT,Jawa Tengah,22,1
03/06/20,ID-JI,Jawa Timur,175,11
03/06/20,ID-KB,Kalimantan Barat,6,0
03/06/20,ID-KS,Kalimantan Selatan,64,3
03/06/20,ID-KT,Kalimantan Tengah,28,4
03/06/20,ID-KI,Kalimantan Timur,12,0
03/06/20,ID-KU,Kalimantan Utara,0,0
03/06/20,ID-BB,Kepulauan Bangka Belitung,12,0
03/06/20,ID-KR,Kepulauan Riau,0,0
03/06/20,ID-LA,Lampung,0,0
03/06/20,ID-MA,Maluku,15,0
03/06/20,ID-MU,Maluku Utara,2,1
03/06/20,ID-NB,Nusa Tenggara Barat,15,1
03/06/20,ID-NT,Nusa Tenggara Timur,0,0
03/06/20,ID-PA,Papua,46,0
03/06/20,ID-PB,Papua Barat,0,0
03/06/20,ID-RI,Riau,0,0
03/06/20,ID-SR,Sulawesi Barat,0,0
03/06/20,ID-SN,Sulawesi Selatan,37,0
03/06/20,ID-ST,Sulawesi Tengah,1,0
03/06/20,ID-SG,Sulawesi Tenggara,7,0
03/06/20,ID-SA,Sulawesi Utara,23,4
03/06/20,ID-SB,Sumatera Barat,9,0
03/06/20,ID-SS,Sumatera Selatan,10,0
03/06/20,ID-SU,Sumatera Utara,26,2
04/06/20,ID-AC,Aceh,0,0
04/06/20,ID-BA,Bali,20,0
04/06/20,ID-BT,Banten,10,0
04/06/20,ID-BE,Bengkulu,0,0
04/06/20,ID-JK,DKI Jakarta,108,0
04/06/20,ID-YO,Daerah Istimewa Yogyakarta,0,0
04/06/20,ID-GO,Gorontalo,3,0
04/06/20,IDN,Indonesia,585,23
04/06/20,ID-JA,Jambi,2,0
04/06/20,ID-JB,Jawa Barat,8,1
04/06/20,ID-JT,Jawa Tengah,24,0
04/06/20,ID-JI,Jawa Timur,97,8
04/06/20,ID-KB,Kalimantan Barat,0,0
04/06/20,ID-KS,Kalimantan Selatan,109,0
04/06/20,ID-KT,Kalimantan Tengah,13,0
04/06/20,ID-KI,Kalimantan Timur,6,0
04/06/20,ID-KU,Kalimantan Utara,0,0
04/06/20,ID-BB,Kepulauan Bangka Belitung,10,0
04/06/20,ID-KR,Kepulauan Riau,11,0
04/06/20,ID-LA,Lampung,4,0
04/06/20,ID-MA,Maluku,0,0
04/06/20,ID-MU,Maluku Utara,1,2
04/06/20,ID-NB,Nusa Tenggara Barat,20,4
04/06/20,ID-NT,Nusa Tenggara Timur,0,0
04/06/20,ID-PA,Papua,17,0
04/06/20,ID-PB,Papua Barat,1,0
04/06/20,ID-RI,Riau,0,0
04/06/20,ID-SR,Sulawesi Barat,0,0
04/06/20,ID-SN,Sulawesi Selatan,54,4
04/06/20,ID-ST,Sulawesi Tengah,0,0
04/06/20,ID-SG,Sulawesi Tenggara,1,1
04/06/20,ID-SA,Sulawesi Utara,4,1
04/06/20,ID-SB,Sumatera Barat,11,0
04/06/20,ID-SS,Sumatera Selatan,27,3
04/06/20,ID-SU,Sumatera Utara,44,1
05/06/20,ID-AC,Aceh,0,0
05/06/20,ID-BA,Bali,14,0
05/06/20,ID-BT,Banten,24,1
05/06/20,ID-BE,Bengkulu,0,1
05/06/20,ID-JK,DKI Jakarta,70,1
05/06/20,ID-YO,Daerah Istimewa Yogyakarta,1,0
05/06/20,ID-GO,Gorontalo,0,0
05/06/20,IDN,Indonesia,703,49
05/06/20,ID-JA,Jambi,2,0
05/06/20,ID-JB,Jawa Barat,15,3
05/06/20,ID-JT,Jawa Tengah,58,6
05/06/20,ID-JI,Jawa Timur,142,10
05/06/20,ID-KB,Kalimantan Barat,3,0
05/06/20,ID-KS,Kalimantan Selatan,71,2
05/06/20,ID-KT,Kalimantan Tengah,15,2
05/06/20,ID-KI,Kalimantan Timur,1,0
05/06/20,ID-KU,Kalimantan Utara,2,0
05/06/20,ID-BB,Kepulauan Bangka Belitung,9,0
05/06/20,ID-KR,Kepulauan Riau,3,0
05/06/20,ID-LA,Lampung,1,0
05/06/20,ID-MA,Maluku,16,0
05/06/20,ID-MU,Maluku Utara,1,0
05/06/20,ID-NB,Nusa Tenggara Barat,52,3
05/06/20,ID-NT,Nusa Tenggara Timur,0,0
05/06/20,ID-PA,Papua,43,0
05/06/20,ID-PB,Papua Barat,2,0
05/06/20,ID-RI,Riau,0,0
05/06/20,ID-SR,Sulawesi Barat,0,0
05/06/20,ID-SN,Sulawesi Selatan,53,14
05/06/20,ID-ST,Sulawesi Tengah,7,0
05/06/20,ID-SG,Sulawesi Tenggara,5,0
05/06/20,ID-SA,Sulawesi Utara,10,1
05/06/20,ID-SB,Sumatera Barat,13,1
05/06/20,ID-SS,Sumatera Selatan,17,3
05/06/20,ID-SU,Sumatera Utara,48,1
06/06/20,ID-AC,Aceh,0,0
06/06/20,ID-BA,Bali,33,0
06/06/20,ID-BT,Banten,36,1
06/06/20,ID-BE,Bengkulu,0,0
06/06/20,ID-JK,DKI Jakarta,113,0
06/06/20,ID-YO,Daerah Istimewa Yogyakarta,4,0
06/06/20,ID-GO,Gorontalo,5,0
06/06/20,IDN,Indonesia,993,31
06/06/20,ID-JA,Jambi,2,0
06/06/20,ID-JB,Jawa Barat,13,0
06/06/20,ID-JT,Jawa Tengah,27,0
06/06/20,ID-JI,Jawa Timur,270,17
06/06/20,ID-KB,Kalimantan Barat,5,0
06/06/20,ID-KS,Kalimantan Selatan,33,2
06/06/20,ID-KT,Kalimantan Tengah,15,0
06/06/20,ID-KI,Kalimantan Timur,10,0
06/06/20,ID-KU,Kalimantan Utara,1,0
06/06/20,ID-BB,Kepulauan Bangka Belitung,17,0
06/06/20,ID-KR,Kepulauan Riau,4,0
06/06/20,ID-LA,Lampung,2,0
06/06/20,ID-MA,Maluku,7,0
06/06/20,ID-MU,Maluku Utara,7,0
06/06/20,ID-NB,Nusa Tenggara Barat,41,1
06/06/20,ID-NT,Nusa Tenggara Timur,0,0
06/06/20,ID-PA,Papua,87,0
06/06/20,ID-PB,Papua Barat,3,0
06/06/20,ID-RI,Riau,1,0
06/06/20,ID-SR,Sulawesi Barat,0,0
06/06/20,ID-SN,Sulawesi Selatan,65,0
06/06/20,ID-ST,Sulawesi Tengah,3,0
06/06/20,ID-SG,Sulawesi Tenggara,0,0
06/06/20,ID-SA,Sulawesi Utara,79,1
06/06/20,ID-SB,Sumatera Barat,11,0
06/06/20,ID-SS,Sumatera Selatan,28,1
06/06/20,ID-SU,Sumatera Utara,67,0
07/06/20,ID-AC,Aceh,0,0
07/06/20,ID-BA,Bali,25,0
07/06/20,ID-BT,Banten,10,0
07/06/20,ID-BE,Bengkulu,0,0
07/06/20,ID-JK,DKI Jakarta,164,4
07/06/20,ID-YO,Daerah Istimewa Yogyakarta,2,0
07/06/20,ID-GO,Gorontalo,8,0
07/06/20,IDN,Indonesia,672,50
07/06/20,ID-JA,Jambi,0,0
07/06/20,ID-JB,Jawa Barat,35,0
07/06/20,ID-JT,Jawa Tengah,51,22
07/06/20,ID-JI,Jawa Timur,103,20
07/06/20,ID-KB,Kalimantan Barat,0,0
07/06/20,ID-KS,Kalimantan Selatan,38,3
07/06/20,ID-KT,Kalimantan Tengah,1,0
07/06/20,ID-KI,Kalimantan Timur,2,0
07/06/20,ID-KU,Kalimantan Utara,1,0
07/06/20,ID-BB,Kepulauan Bangka Belitung,4,0
07/06/20,ID-KR,Kepulauan Riau,1,0
07/06/20,ID-LA,Lampung,1,0
07/06/20,ID-MA,Maluku,8,0
07/06/20,ID-MU,Maluku Utara,1,0
07/06/20,ID-NB,Nusa Tenggara Barat,10,0
07/06/20,ID-NT,Nusa Tenggara Timur,0,0
07/06/20,ID-PA,Papua,58,0
07/06/20,ID-PB,Papua Barat,1,0
07/06/20,ID-RI,Riau,0,0
07/06/20,ID-SR,Sulawesi Barat,2,0
07/06/20,ID-SN,Sulawesi Selatan,64,0
07/06/20,ID-ST,Sulawesi Tengah,20,0
07/06/20,ID-SG,Sulawesi Tenggara,2,0
07/06/20,ID-SA,Sulawesi Utara,25,5
07/06/20,ID-SB,Sumatera Barat,8,0
07/06/20,ID-SS,Sumatera Selatan,25,0
07/06/20,ID-SU,Sumatera Utara,0,0
08/06/20,ID-AC,Aceh,0,0
08/06/20,ID-BA,Bali,12,0
08/06/20,ID-BT,Banten,11,0
08/06/20,ID-BE,Bengkulu,0,0
08/06/20,ID-JK,DKI Jakarta,88,0
08/06/20,ID-YO,Daerah Istimewa Yogyakarta,3,0
08/06/20,ID-GO,Gorontalo,0,1
08/06/20,IDN,Indonesia,847,32
08/06/20,ID-JA,Jambi,0,0
08/06/20,ID-JB,Jawa Barat,23,3
08/06/20,ID-JT,Jawa Tengah,27,0
08/06/20,ID-JI,Jawa Timur,359,19
08/06/20,ID-KB,Kalimantan Barat,0,0
08/06/20,ID-KS,Kalimantan Selatan,62,0
08/06/20,ID-KT,Kalimantan Tengah,8,2
08/06/20,ID-KI,Kalimantan Timur,9,0
08/06/20,ID-KU,Kalimantan Utara,0,0
08/06/20,ID-BB,Kepulauan Bangka Belitung,0,0
08/06/20,ID-KR,Kepulauan Riau,1,0
08/06/20,ID-LA,Lampung,1,0
08/06/20,ID-MA,Maluku,38,0
08/06/20,ID-MU,Maluku Utara,0,0
08/06/20,ID-NB,Nusa Tenggara Barat,14,1
08/06/20,ID-NT,Nusa Tenggara Timur,6,0
08/06/20,ID-PA,Papua,27,0
08/06/20,ID-PB,Papua Barat,0,0
08/06/20,ID-RI,Riau,0,0
08/06/20,ID-SR,Sulawesi Barat,0,0
08/06/20,ID-SN,Sulawesi Selatan,109,0
08/06/20,ID-ST,Sulawesi Tengah,0,0
08/06/20,ID-SG,Sulawesi Tenggara,0,0
08/06/20,ID-SA,Sulawesi Utara,15,3
08/06/20,ID-SB,Sumatera Barat,0,0
08/06/20,ID-SS,Sumatera Selatan,27,0
08/06/20,ID-SU,Sumatera Utara,2,2
09/06/20,ID-AC,Aceh,0,0
09/06/20,ID-BA,Bali,14,0
09/06/20,ID-BT,Banten,16,1
09/06/20,ID-BE,Bengkulu,0,0
09/06/20,ID-JK,DKI Jakarta,240,4
09/06/20,ID-YO,Daerah Istimewa Yogyakarta,2,0
09/06/20,ID-GO,Gorontalo,5,0
09/06/20,IDN,Indonesia,1042,40
09/06/20,ID-JA,Jambi,0,0
09/06/20,ID-JB,Jawa Barat,29,0
09/06/20,ID-JT,Jawa Tengah,32,5
09/06/20,ID-JI,Jawa Timur,200,12
09/06/20,ID-KB,Kalimantan Barat,24,0
09/06/20,ID-KS,Kalimantan Selatan,91,8
09/06/20,ID-KT,Kalimantan Tengah,18,0
09/06/20,ID-KI,Kalimantan Timur,13,0
09/06/20,ID-KU,Kalimantan Utara,1,0
09/06/20,ID-BB,Kepulauan Bangka Belitung,19,0
09/06/20,ID-KR,Kepulauan Riau,0,0
09/06/20,ID-LA,Lampung,3,0
09/06/20,ID-MA,Maluku,8,0
09/06/20,ID-MU,Maluku Utara,28,0
09/06/20,ID-NB,Nusa Tenggara Barat,8,3
09/06/20,ID-NT,Nusa Tenggara Timur,0,0
09/06/20,ID-PA,Papua,18,0
09/06/20,ID-PB,Papua Barat,4,0
09/06/20,ID-RI,Riau,2,0
09/06/20,ID-SR,Sulawesi Barat,0,0
09/06/20,ID-SN,Sulawesi Selatan,177,3
09/06/20,ID-ST,Sulawesi Tengah,0,0
09/06/20,ID-SG,Sulawesi Tenggara,4,0
09/06/20,ID-SA,Sulawesi Utara,17,0
09/06/20,ID-SB,Sumatera Barat,19,2
09/06/20,ID-SS,Sumatera Selatan,30,1
09/06/20,ID-SU,Sumatera Utara,12,4
10/06/20,ID-AC,Aceh,2,0
10/06/20,ID-BA,Bali,32,0
10/06/20,ID-BT,Banten,34,1
10/06/20,ID-BE,Bengkulu,0,0
10/06/20,ID-JK,DKI Jakarta,166,2
10/06/20,ID-YO,Daerah Istimewa Yogyakarta,1,0
10/06/20,ID-GO,Gorontalo,6,0
10/06/20,IDN,Indonesia,1241,36
10/06/20,ID-JA,Jambi,2,0
10/06/20,ID-JB,Jawa Barat,52,0
10/06/20,ID-JT,Jawa Tengah,139,0
10/06/20,ID-JI,Jawa Timur,265,15
10/06/20,ID-KB,Kalimantan Barat,11,0
10/06/20,ID-KS,Kalimantan Selatan,127,4
10/06/20,ID-KT,Kalimantan Tengah,15,1
10/06/20,ID-KI,Kalimantan Timur,11,0
10/06/20,ID-KU,Kalimantan Utara,0,0
10/06/20,ID-BB,Kepulauan Bangka Belitung,2,0
10/06/20,ID-KR,Kepulauan Riau,0,0
10/06/20,ID-LA,Lampung,2,0
10/06/20,ID-MA,Maluku,13,0
10/06/20,ID-MU,Maluku Utara,13,0
10/06/20,ID-NB,Nusa Tenggara Barat,27,3
10/06/20,ID-NT,Nusa Tenggara Timur,2,0
10/06/20,ID-PA,Papua,29,0
10/06/20,ID-PB,Papua Barat,8,0
10/06/20,ID-RI,Riau,0,0
10/06/20,ID-SR,Sulawesi Barat,1,0
10/06/20,ID-SN,Sulawesi Selatan,186,1
10/06/20,ID-ST,Sulawesi Tengah,0,0
10/06/20,ID-SG,Sulawesi Tenggara,3,0
10/06/20,ID-SA,Sulawesi Utara,18,0
10/06/20,ID-SB,Sumatera Barat,14,0
10/06/20,ID-SS,Sumatera Selatan,40,3
10/06/20,ID-SU,Sumatera Utara,18,1
11/06/20,ID-AC,Aceh,0,0
11/06/20,ID-BA,Bali,19,0
11/06/20,ID-BT,Banten,25,2
11/06/20,ID-BE,Bengkulu,0,0
11/06/20,ID-JK,DKI Jakarta,132,1
11/06/20,ID-YO,Daerah Istimewa Yogyakarta,2,0
11/06/20,ID-GO,Gorontalo,3,0
11/06/20,IDN,Indonesia,979,41
11/06/20,ID-JA,Jambi,0,0
11/06/20,ID-JB,Jawa Barat,47,0
11/06/20,ID-JT,Jawa Tengah,19,0
11/06/20,ID-JI,Jawa Timur,289,24
11/06/20,ID-KB,Kalimantan Barat,0,0
11/06/20,ID-KS,Kalimantan Selatan,70,4
11/06/20,ID-KT,Kalimantan Tengah,15,0
11/06/20,ID-KI,Kalimantan Timur,3,0
11/06/20,ID-KU,Kalimantan Utara,0,0
11/06/20,ID-BB,Kepulauan Bangka Belitung,3,0
11/06/20,ID-KR,Kepulauan Riau,10,0
11/06/20,ID-LA,Lampung,2,0
11/06/20,ID-MA,Maluku,0,0
11/06/20,ID-MU,Maluku Utara,36,4
11/06/20,ID-NB,Nusa Tenggara Barat,11,3
11/06/20,ID-NT,Nusa Tenggara Timur,0,0
11/06/20,ID-PA,Papua,19,0
11/06/20,ID-PB,Papua Barat,4,0
11/06/20,ID-RI,Riau,0,0
11/06/20,ID-SR,Sulawesi Barat,1,0
11/06/20,ID-SN,Sulawesi Selatan,132,0
11/06/20,ID-ST,Sulawesi Tengah,0,0
11/06/20,ID-SG,Sulawesi Tenggara,6,0
11/06/20,ID-SA,Sulawesi Utara,34,3
11/06/20,ID-SB,Sumatera Barat,2,0
